"x" "y" "REND"
581242.480522566 5953371.8695243 0.764910836016762
581239.698643437 5953368.67588858 0.6817730464481
581236.452369274 5953366.02472444 0.881899583907986
581233.600581458 5953362.91652458 0.811471022986485
581230.200441592 5953360.2467302 0.854623070002771
581227.242581104 5953357.47767857 0.829099440839403
581227.023695436 5953407.20163402 1.77526694761252
581229.660763082 5953409.3716602 1.96205652059224
581232.18736522 5953411.5665935 1.88532317659963
581234.652313127 5953413.83479102 2.01822778770316
581237.329014266 5953415.8446841 2.01172521257004
581239.855620268 5953418.03961519 2.24924693683354
581242.36124869 5953420.25860885 2.12524986801851
581244.956791428 5953422.47711789 2.25105195860184
581243.359925201 5953377.30566489 1.94961172245205
581240.790018948 5953375.14665682 1.32903743141705
581212.441376753 5953426.7535743 2.66514866767447
581213.975235757 5953428.07036849 2.55055161960658
581217.875608319 5953431.3378673 2.75738054607634
581220.502047298 5953433.86245439 2.65942894593603
581223.4892406 5953435.92083602 2.71707669365228
581216.588479395 5953398.49874889 1.54611013298798
581219.353365961 5953400.50674286 1.74054055556081
581221.990429649 5953402.67677135 1.73792564905666
581224.538425334 5953404.84801176 1.87577930128322
581222.856039957 5953360.21987051 1.16361155960062
581220.290872558 5953358.29599448 1.2391340575589
581217.610616075 5953356.17298031 1.08172300511342
581215.166680597 5953353.66068255 1.18783921358481
581212.690147992 5953351.73524558 1.08172596771461
581210.264151968 5953349.41645705 1.19965534728598
581207.460109514 5953347.56891422 1.22276506223112
581204.954511731 5953345.34991066 1.3764620422802
581206.629717624 5953382.12422281 0.983617554939102
581209.335281289 5953384.31747392 1.13568105479819
581211.770289759 5953386.29139921 1.23942850541953
581214.475856048 5953388.48464874 1.25809699072357
581217.001401433 5953390.56865726 1.3593618569201
581219.667162237 5953392.81180604 1.49133466706124
581222.362492058 5953394.68565117 1.52687897432925
581224.889192795 5953396.89167947 1.5913331885035
581223.132169646 5953368.40181428 1.46259616456869
581220.166291942 5953366.30864473 1.47358709049734
581217.539979115 5953363.79515053 1.43118969443656
581214.574104326 5953361.70197908 1.4988729418831
581211.907986352 5953359.23838405 1.48583058692038
581209.111896317 5953356.93504904 1.66582832828776
581206.426464592 5953354.71702043 1.42247863645511
581205.208521896 5953371.57419646 1.4374067484925
581208.05447371 5953374.03681904 1.56744553059273
581211.001712903 5953376.26604521 1.35707519710216
581213.688390566 5953378.70521646 1.42011546538721
581216.444859577 5953381.16868076 1.37791437863316
581219.371124415 5953383.42196736 1.52247145570469
581222.217084261 5953385.88458534 1.52201557042723
581225.052817559 5953388.02778545 1.61331951299976
581222.4815343 5953376.84949467 0.929177288175104
581219.635184126 5953374.16646179 0.866768740092996
581216.907595838 5953371.88634799 0.930686700028076
581214.261596855 5953369.39797616 0.932362290099685
581211.486339819 5953367.19154058 0.907126844682947
581208.561893741 5953365.03878686 1.03009108102631
581307.567598087 5953421.91517323 4.6911125990296
581309.108354466 5953422.69486667 3.64481041050467
581310.554426869 5953424.9765472 2.36137703972734
581310.08784996 5953428.31403973 2.30437013300604
581308.146047835 5953430.74901467 2.11169495047109
581287.38458234 5953449.40913161 0
581290.093404483 5953447.3022347 0
581210.705689181 5953517.40835163 0.00684222606833232
581213.902933109 5953514.7546242 0.141113175602845
581217.766575302 5953514.21573861 0.617000855065439
581221.701633371 5953515.32255596 0.782337053439169
581223.970522123 5953518.63942485 0.992592078724444
581223.837179974 5953522.78225272 1.29845289584444
581221.059889305 5953525.36899742 1.87893525911222
581217.383403581 5953526.37736484 2.07055038456895
581213.614450956 5953525.28609001 2.50008201423425
581210.157967415 5953523.8729523 2.49725545413033
581212.635598412 5953518.6728111 0.00787546060731776
581215.209539206 5953520.73455151 0.105882497489804
581217.231302535 5953523.52093555 0.446107719023758
581220.038772464 5953526.71076928 0.405534275781739
581223.720424071 5953528.68439434 0.92286898025901
581227.935180008 5953527.42485332 1.04925129458004
581226.696012583 5953517.41436268 2.61989153031524
581222.912657706 5953516.36258614 2.88688232116571
581219.432403071 5953514.85093552 2.99733258936072
581216.419403178 5953512.71080551 2.81771149019419
581213.392677486 5953510.24849089 2.84048115540039
581210.39936615 5953508.08323547 2.93737501405227
581210.664631354 5953499.50129603 2.5018947786048
581213.569911737 5953501.58994854 2.01176100448805
581215.343279096 5953502.11735166 1.62344964363984
581221.126191583 5953506.75187223 0.189234356000347
581222.928298901 5953509.80147905 0.02638999459991
581224.631913416 5953513.29031356 0.40977158654804
581227.60288649 5953516.22667018 0.395350521378116
581226.842113886 5953502.45487699 2.87192081879815
581223.975992848 5953500.01703779 2.73886148944682
581221.219663303 5953497.6638055 2.94326288864265
581218.253743933 5953495.57063493 2.89995836851927
581215.627392369 5953493.05713998 2.90337458164643
581212.68245486 5953490.93990429 2.81246226828421
581209.885276432 5953488.52564014 2.93799916485753
581209.776476005 5953482.7657308 2.77102101572746
581212.68073404 5953484.93216898 2.63452021849442
581215.566354885 5953487.23465865 2.58776012339929
581218.402223145 5953489.38895409 2.26365617462579
581221.268235211 5953491.81570218 2.10089937566575
581205.585781276 5953362.62621036 1.05041533287349
581205.278155297 5953331.76417246 1.38302607915515
581207.695810418 5953334.00528343 1.44553513560616
581209.887008416 5953336.49106167 1.4757693243997
581212.282166539 5953338.95496009 1.38757362843643
581228.070344155 5953509.5192855 3.04970952056588
581226.009553888 5953511.84775881 2.93552613853171
581223.916399008 5953514.63765315 2.98385589706158
581221.677074992 5953516.85523141 2.86182769169069
581219.484866734 5953519.22797198 3.03904858179315
581217.136580348 5953521.73663084 2.92695323406568
581214.696420008 5953523.93259525 2.92363693940021
581212.40998035 5953526.11824771 2.70494740445449
581210.265924644 5953528.63383821 2.70400439527376
581204.108826834 5953324.03220197 1.85881641308541
581206.503750598 5953326.38593073 1.80510349265485
581208.893509225 5953328.42461554 1.81556852204795
581211.353857514 5953330.70839113 1.76367178353931
581213.793038976 5953333.12603232 1.83884206562591
581216.073767385 5953335.30095582 1.76226556948422
581218.423464283 5953337.71944021 1.87137568956228
581220.615990391 5953340.09664391 1.863265455675
581223.097107671 5953342.24616739 1.92986206193792
581228.420159618 5953520.11976443 2.247324471391
581226.22795229 5953522.49250672 2.57673546415038
581223.941411179 5953524.66706939 2.29024701372471
581221.727213204 5953527.1286227 2.42791678705614
581219.560229515 5953529.63319156 2.15227825459082
581217.36801727 5953532.00593148 2.44096982328605
581215.128686987 5953534.22350787 2.24545164522306
581212.954768967 5953536.43043288 2.64776931759339
581210.74046011 5953538.8808903 2.52568596117795
581209.599577945 5953527.42313103 0.756730299137181
581207.842438597 5953529.37710938 0.853316745210928
581204.509284757 5953533.86551541 1.11141561216856
581201.186479702 5953538.07419454 1.12576070226678
581198.058200054 5953542.57961879 1.15340955441477
581193.31786665 5953549.45946487 1.17387613798229
581191.456515294 5953551.40494708 1.47175967230293
581192.584350667 5953558.77729123 2.49901993948269
581196.688459374 5953557.86127205 2.65125613361596
581199.453775589 5953554.89434193 2.79661072247922
581199.668855363 5953551.12873747 2.64196677189544
581197.944434287 5953547.82009709 2.51623046830331
581194.590220386 5953546.61905011 2.42673448528814
581191.274810967 5953546.46021461 2.52457576304855
581249.289271043 5953367.51491156 1.3504751287059
581251.751086963 5953369.90999445 1.28618160813961
581254.034165498 5953372.39727412 1.38635745458872
581256.449878586 5953374.61674036 1.91002847925184
581259.041899504 5953376.74171363 1.15453700573755
581261.256013021 5953378.98543026 1.28113603934345
581263.693231936 5953381.19229225 1.2306672124678
581265.724339376 5953477.47009544 0.93779384359275
581264.198646966 5953480.64622092 1.02355607608753
581262.099536742 5953483.23833222 1.16544980612349
581259.797966426 5953485.92259902 1.07570909309312
581257.609002347 5953488.5159772 1.56399647590831
581255.973840207 5953490.47193372 1.9317316644705
581254.331430652 5953492.09696907 2.34685674426775
581252.825829746 5953493.77526814 2.19965875573333
581251.054903408 5953495.78888874 1.95058388753685
581248.910971582 5953498.31558221 1.86194823285988
581232.385303991 5953513.67868599 0
581236.505710369 5953511.01691235 0
581240.582848134 5953508.28637542 0
581243.904172871 5953504.33044417 0
581244.376316408 5953499.28258423 0
581239.599495583 5953495.73464498 0
581234.220450026 5953497.36888953 0
581229.836643149 5953523.81162344 1.48443499107243
581229.575750235 5953519.75401529 2.22091746911092
581231.822472622 5953517.38463746 0.74696055156373
581235.797440189 5953515.5166402 0.952859209844141
581237.41393101 5953511.64445675 1.39570928207891
581236.428550422 5953508.06731361 1.94460266676715
581233.248839584 5953505.60020034 2.56229949036838
581229.787058753 5953504.57210792 2.69714923912989
581230.77618526 5953500.09467517 0.0424374209261339
581231.879636058 5953501.69690936 0.196249451531793
581233.515144407 5953504.4265139 0.589128098590867
581236.513768709 5953507.86891812 0.844848540721401
581240.638010016 5953508.00908415 1.13276169873659
581244.558028408 5953505.68658187 1.28373970781389
581245.42099363 5953501.37093143 1.88602745197927
581243.350777887 5953497.79687514 2.53124582245855
581239.725952733 5953496.11284818 2.6455159336151
581236.006732608 5953494.57842004 2.76837818993221
581233.070376855 5953492.11595169 2.83742873774468
581230.075576204 5953489.83943576 2.77094650062511
581232.282205834 5953479.80514959 2.17575949538484
581235.183852504 5953482.10093087 1.54833592094929
581225.974519223 5953438.27445862 2.6121138025132
581224.622537323 5953428.47951009 2.25355741468548
581221.895035807 5953426.21049065 2.05104656444342
581219.187258462 5953423.78429217 1.90454291830004
581216.660656975 5953421.58935509 1.7682029725664
581213.973966173 5953419.15018467 1.67722844035803
581211.287898675 5953416.82158172 1.57749731929584
581208.62213356 5953414.57843032 1.49693654290608
581207.581614032 5953407.53651045 1.93220187206604
581210.067096251 5953410.00032308 2.16653920225861
581212.684228134 5953412.30534675 1.99933088522247
581215.391896189 5953414.72045431 2.17360707602426
581217.918600788 5953416.92648465 2.00630479701266
581220.626167077 5953419.33049768 2.35810813890385
581223.131790766 5953421.54949686 2.2303930097714
581225.797741035 5953423.90287369 2.5764810875664
581223.728622122 5953411.87096034 1.62087680404342
581221.24355572 5953409.62753724 1.5755525713464
581218.51753263 5953407.46980676 1.4978494889943
581215.921897394 5953405.24019698 1.68258543520065
581213.174793409 5953403.09543517 1.59589950095596
581210.729540562 5953400.80210826 1.64208066460715
581207.864238744 5953398.58508475 1.53689549786186
581204.612130485 5953346.10561872 0
581207.916957515 5953349.70555388 0
581211.061043906 5953353.56792625 0
581214.508820803 5953357.33980057 0
581217.449992661 5953361.4662348 0
581220.594778877 5953365.43910405 0
581223.864965855 5953369.21441528 0
581224.062952875 5953354.75770524 0.905044572984443
581220.925074749 5953351.87941146 0.929853970078846
581217.766848069 5953349.13574078 1.00935035120482
581214.520587825 5953346.48456853 1.00642592005676
581211.627281701 5953343.42484886 1.16510749886187
581208.537150754 5953340.70402548 1.15443031153771
