x y REND
-62.092307304504 -36.5615703215649 0.951542389836512
-62.0923147386086 -36.561827432082 1.43971081286605
-62.0922874879613 -36.561806536947 1.54053247153054
-62.0922607386004 -36.561784432082 1.55946438896406
-62.0922329847497 -36.5617622237346 1.57033943135572
-62.0922052328932 -36.5617428382674 1.60841113520449
-62.0921807385883 -36.561721432082 1.71064328043069
-62.0914379846428 -36.5612112237346 1.52752361284415
-62.0914142902649 -36.5610752300297 2.02957570362891
-62.0914382615391 -36.561052432082 1.75941220498096
-62.0914662902725 -36.5610322300297 1.82191523346253
-62.0914907672416 -36.5610098382675 1.80049425089442
-62.0915167672457 -36.5609877382675 1.89271025792187
-62.091541512196 -36.560966636947 1.99928660747315
-62.0915690266426 -36.5609450359817 2.11697764714218
-62.0915915122038 -36.560924636947 2.05637066614687
-62.0916187672614 -36.5609028382674 2.02864763434066
-62.0918360722998 -36.5607114345737 0
-62.0918294421621 -36.5606792071069 0
-62.0918260266974 -36.5606420359817 0
-62.0918390905527 -36.5607518452393 2.25787736603114
-62.0918381059754 -36.5607872104126 2.47990126155123
-62.0918153028949 -36.5608358963647 0
-62.0918010723011 -36.5608064345737 0
-62.0917955030437 -36.5607743344587 0
-62.0917987401413 -36.5607420975 0.37326596435896
-62.0918007556098 -36.5607102522908 1.77301333070506
-62.0918116274847 -36.5606733579178 1.71700245855866
-62.0918323754934 -36.5607872790535 1.08489867153483
-62.0917938940266 -36.5608002104126 1.21306122096354
-62.0917592051571 -36.5608216454901 1.61814349128293
-62.0917429924088 -36.5608525353617 1.87009517588676
-62.0917490266493 -36.5608839640215 2.23620761851536
-62.0917746368851 -36.5609100958559 2.19714912227465
-62.0918048545703 -36.5609278679831 2.20446427764323
-62.0918370771732 -36.5609476431966 2.29371939894954
-62.0918329860333 -36.5610002027097 1.00720474434509
-62.0918027834866 -36.5609844394213 0.680863202144255
-62.0917725758274 -36.5609676732576 0.0436284620178937
-62.0917292532139 -36.5609365286702 0
-62.091695336119 -36.5609189943825 0
-62.0916531833877 -36.5609160368083 0
-62.0916377737558 -36.5612589880349 1.22914319983141
-62.0916648544967 -36.5612798679831 1.39181510874146
-62.0916947737484 -36.5612968880349 1.39388042953926
-62.0917227737444 -36.561316988035 1.49405594993571
-62.0917505367907 -36.5613372031555 1.40446833143966
-62.0917790770887 -36.5613576431966 1.40515082460986
-62.0918073045436 -36.561375421565 1.28461942289893
-62.091838015317 -36.5613947762686 1.34895759038231
-62.0918415758517 -36.5610806732576 1.29895603969792
-62.0918079860465 -36.5610602027097 1.12485291268191
-62.0917745758435 -36.5610426732576 0.876227942058063
-62.0917175368098 -36.5612422031555 1.51332328738344
-62.0917493045661 -36.5612644215649 1.59047446342585
-62.091779304562 -36.5612844215649 1.52239303377529
-62.0918103045578 -36.5613054215649 1.61212480676937
-62.0918407737428 -36.5613249880349 1.56364327177133
-62.0918516954113 -36.5611755784383 1.60888839621439
-62.091818463168 -36.5611537968477 1.37903589036532
-62.0917871454678 -36.5611311320201 1.3722076132403
-62.0917534631594 -36.5611107968477 1.18166198201305
-62.0917221454588 -36.5610881320202 1.01218232110291
-62.0917077438894 -36.5610762285646 0.62560174624549
-62.0916371280079 -36.5610407977081 0.089382108399098
-62.0916498545295 -36.5611228679831 1.75580375200586
-62.0916825368298 -36.5611422031555 1.72563051298814
-62.0917143045864 -36.5611644215649 1.71149752761506
-62.0917440771243 -36.5611846431966 1.68331987044325
-62.0917750771202 -36.5612046431966 1.54894594095719
-62.0918075368132 -36.5612252031555 1.73634607551484
-62.0918393045696 -36.5612474215649 1.73301889706725
-62.0918454632291 -36.5614587968477 1.64480426695241
-62.0918157385345 -36.561439432082 1.55611142963952
-62.0918024878907 -36.561429636947 1.61249399755395
-62.0917759846809 -36.5614072237346 2.15033504801882
-62.0917344878807 -36.561376636947 4.15753423985825
-62.0917074878766 -36.561354636947 1.51282278029043
-62.0916804878725 -36.561332636947 1.43645782382189
-62.0916544878685 -36.561311636947 1.30399491171846
-62.0916442902827 -36.5609752300297 1.75942373074265
-62.0916682615582 -36.560952432082 1.81414713952124
-62.0920175368454 -36.5610642031555 2.12532205476928
-62.0920470771447 -36.5610856431966 2.17993657036796
-62.0920614631686 -36.5611567968477 2.24471644704224
-62.092035463165 -36.5611386968477 2.38103556348328
-62.092006226212 -36.5611190119683 2.30347864604214
-62.0919782262081 -36.5610990119683 2.25654999007318
-62.0919486953912 -36.5610764784383 2.0940823353517
-62.0919216953876 -36.5610585784383 2.00285452996633
-62.0918923631376 -36.5610379041473 1.60390383203222
-62.0918621454446 -36.5610201320201 1.39948836070792
-62.0918647737251 -36.5614149880349 1.32813423373576
-62.0918923045314 -36.5614353215649 1.40822406699171
-62.0914418545124 -36.5612251320201 2.14047530815028
-62.0914860905311 -36.5612111547639 2.09829849885919
-62.0915004969692 -36.5611793344587 1.87022858938947
-62.0914894421405 -36.5611472071069 1.74564991093322
-62.0914852615282 -36.5611094320821 1.93764565201552
-62.0915075236003 -36.5610765743471 1.96345071128697
-62.0915502561088 -36.5610667714386 2.09405987744623
-62.0915868545383 -36.5610808679831 1.86847609871952
-62.0916195368382 -36.5611001031555 1.81489558081638
-62.091627984658 -36.5612892237346 1.39965987684957
-62.0916002328061 -36.5612698382674 1.16493559032358
-62.0915747384979 -36.561247432082 1.07985111688908
-62.0915479846458 -36.5612262237346 0.541504105601704
-62.0915216954174 -36.5612055784384 0.0333136764264924
-62.0915044419342 -36.5611974203523 0
-62.0914593335863 -36.5611630343344 0
-62.0914409999999 -36.5611464571277 0
-62.0914205111065 -36.5611230000016 0
-62.0914434969679 -36.5611066655445 0
-62.0914449567123 -36.5611140317225 0
-62.0914419903741 -36.5611272619737 0
-62.0914320723062 -36.5611394654295 0.048279829182868
-62.091435302919 -36.5611551036385 0.444776200656978
-62.0914336589875 -36.5611710847801 3.08728823638906
-62.0914146685779 -36.5612086516586 6.98310184862901
-62.0914183909979 -36.5612040353326 2.00245077164753
-62.0914150667798 -36.5611953937284 1.71226724252216
-62.0914418299906 -36.5611506068916 1.94135972475749
-62.0914632615248 -36.561127432082 1.7696383798475
-62.0914912902592 -36.5611072300297 1.66070633468333
-62.0915165580851 -36.5610854203523 1.53341947930018
-62.0915412902672 -36.5610622300297 1.49758178217219
-62.0915657672361 -36.5610398382674 1.50735237127932
-62.0915915121864 -36.561017636947 1.59527321920593
-62.091617026633 -36.5609980359817 1.68206343788665
-62.0916002262544 -36.5613340119683 2.25999081593261
-62.0915859846648 -36.5613242237346 2.85295328546837
-62.0915457385069 -36.5612944320821 1.96264734680654
-62.0915324878635 -36.561284636947 1.7034738765196
-62.0915057385008 -36.561262432082 1.55640908809873
-62.0914662262341 -36.5612310119683 1.5826541199572
-62.0921402263244 -36.5616890119683 1.6334524550747
-62.0921252328816 -36.5616798382674 1.65860403850494
-62.0920994879334 -36.561657636947 1.58279738674168
-62.0920857673231 -36.5605678382674 2.65750084150472
-62.0921118300933 -36.5605476068916 2.69461619244336
-62.0923343630306 -36.5605329041473 1.39865118099378
-62.092298169901 -36.5605156068916 0.939973196391495
-62.0922995369399 -36.5605922031555 2.7589294401328
-62.0923300772418 -36.5606146431966 2.90219423240438
-62.0923627738788 -36.5606349880349 2.76023640634856
-62.0923925369269 -36.5606572031555 2.94897307803687
-62.0924238546221 -36.5606798679831 2.81718444017287
-62.0924585122417 -36.5606993630562 2.87037913466513
-62.0924875369134 -36.5607242031555 2.73462920284874
-62.0924982261574 -36.5608420119683 2.8686285078775
-62.0924659845668 -36.5608192237346 2.44383420374853
-62.0924354630964 -36.5607957968477 2.52830965711585
-62.0924012261436 -36.5607720119683 2.45577627243303
-62.092386695327 -36.5607605784383 2.53159682783344
-62.0923371453831 -36.5607261320201 2.49427777203969
-62.0923209227747 -36.5607163568067 2.50438098792167
-62.0922886953138 -36.5606955784383 2.325125075996
-62.0922893046655 -36.5607754215649 2.50579610145731
-62.0923227738469 -36.560796988035 2.56864402971337
-62.0923552615791 -36.5608195679212 2.57928172456581
-62.0923853046515 -36.5608443215649 2.68033463243648
-62.0924155368854 -36.5608642031555 2.59493773913939
-62.0924455368812 -36.5608852031555 2.79570453105777
-62.0924775368768 -36.5609072031555 2.6366479319324
-62.0925093046342 -36.5609294215649 2.74342204272327
-62.0924886953748 -36.5609955784384 2.6650642966923
-62.092455463132 -36.5609737968477 2.73539501973169
-62.0924234631276 -36.5609517968477 2.67366759151588
-62.0923934631234 -36.5609307968477 2.58045771052348
-62.0923609845843 -36.5609092237346 2.57983971722351
-62.0923311454164 -36.5608851320201 2.71656085852311
-62.0922984631104 -36.5608656968477 2.61963927367215
-62.0922995368682 -36.5609502031555 2.82062806536534
-62.0923303046254 -36.5609724215649 2.82928018133711
-62.0923605368598 -36.5609922031555 2.84906502612305
-62.0923920771594 -36.5610146431966 2.79747177564753
-62.092424077155 -36.5610356431966 2.82497989577153
-62.0924555368472 -36.5610551031555 2.73063640622233
-62.0924877737917 -36.5610769880349 2.73113930591702
-62.0925170771418 -36.5610996431966 2.64740520678314
-62.0925004631716 -36.5611717968478 2.67451983592255
-62.092199773799 -36.5610399880349 2.41946062632069
-62.0922293046071 -36.5610624215649 2.48192231475973
-62.0922597737907 -36.561081988035 2.41229467771124
-62.0922893045986 -36.5611044215649 2.34061855664234
-62.0922769228633 -36.5611463568066 2.54997609000292
-62.0922454631626 -36.5611267968478 2.75403383835729
-62.0922166953973 -36.5611065784383 2.66871624333618
-62.0921856953931 -36.5610855784383 2.79237713919896
-62.0921559228466 -36.5610653568066 2.77081681457273
-62.0921266953851 -36.5610465784383 2.87721942550141
-62.092097363135 -36.5610259041474 2.7397481210931
-62.0920923045966 -36.5611143215649 1.98638397910967
-62.0921223045925 -36.561134421565 2.06934394392259
-62.0921516368332 -36.5611550958559 1.89510712077045
-62.092182773773 -36.5611719880349 2.09018146594635
-62.0922110153564 -36.5611917762687 1.7835598404565
-62.0922393045763 -36.5612144215649 1.78672431563122
-62.0922697737608 -36.5612339880349 1.78547767661794
-62.0922973045681 -36.5612544215649 1.78730311231595
-62.0922900431449 -36.5616213140963 0.0113274884746444
-62.0922623756677 -36.5615797209497 0.0601687060039658
-62.0922234890065 -36.5615499000016 0.0873492426755982
-62.0921721455574 -36.5615397679832 0.130786015053694
-62.0921239094878 -36.5615568452394 0.240935991999211
-62.0921036573909 -36.5615946359508 0.669839364333284
-62.0921140265138 -36.5616329640215 0.764910836016762
-62.0921447736764 -36.561661988035 0.6817730464481
-62.0921807671127 -36.5616861617358 0.881899583907986
-62.0922123044747 -36.5617144215649 0.811471022986485
-62.0922500152503 -36.5617387762686 0.854623070002771
-62.0922827736563 -36.5617639880349 0.829099440839403
-62.0922904632004 -36.5613157968477 1.77526694761252
-62.0922612262469 -36.5612960119683 1.96205652059224
-62.092233226243 -36.5612760119683 1.88532317659963
-62.0922059228858 -36.5612553568066 2.01822778770316
-62.0921762262353 -36.5612370119683 2.01172521257004
-62.0921482262313 -36.5612170119683 2.24924693683354
-62.0921204631766 -36.5611967968477 2.12524986801851
-62.0920916954115 -36.5611765784383 2.25105195860184
-62.0921047736918 -36.5615838880349 1.94961172245205
-62.0921332614296 -36.5616035679212 1.32903743141705
-62.0924554631654 -36.5611407968477 2.66514866767447
-62.092438463163 -36.5611287968477 2.55055161960658
-62.0923952262081 -36.5610990119683 2.75738054607634
-62.0923661454563 -36.5610760320201 2.65942894593603
-62.092332984613 -36.5610572237346 2.71707669365228
-62.092406145523 -36.5613951320201 1.54611013298798
-62.0923754632127 -36.5613767968477 1.74054055556081
-62.0923462262589 -36.5613570119683 1.73792564905666
-62.0923179846673 -36.5613372237346 1.87577930128322
-62.0923320770099 -36.5617396431966 1.16361155960062
-62.0923605367067 -36.5617572031555 1.2391340575589
-62.0923902613966 -36.5617765679212 1.08172300511342
-62.0924173044574 -36.5617994215649 1.18783921358481
-62.0924447736459 -36.5618169880349 1.08172596771461
-62.0924716366885 -36.5618380958559 1.19965534728598
-62.0925027736384 -36.561854988035 1.22276506223112
-62.0925305366831 -36.5618752031556 1.3764620422802
-62.0925156954861 -36.5615435784383 0.983617554939102
-62.092485695482 -36.5615235784383 1.13568105479819
-62.0924586954784 -36.5615055784383 1.23942850541953
-62.0924286954743 -36.5614855784383 1.25809699072357
-62.0924006954705 -36.5614665784383 1.3593618569201
-62.0923711455336 -36.5614461320201 1.49133466706124
-62.0923412262731 -36.5614290119683 1.52687897432925
-62.0923132262692 -36.5614089119683 1.5913331885035
-62.092329854416 -36.5616658679831 1.46259616456869
-62.0923627736719 -36.5616849880349 1.47358709049734
-62.0923918544072 -36.5617078679831 1.43118969443656
-62.0924247736636 -36.5617269880349 1.4988729418831
-62.0924543044676 -36.5617494215649 1.48583058692038
-62.0924853044633 -36.5617704215649 1.66582832828776
-62.0925150769994 -36.5617906431966 1.42247863645511
-62.0925304632651 -36.5616387968478 1.4374067484925
-62.0924989229602 -36.5616163568066 1.56744553059273
-62.092466226306 -36.5615960119683 1.35707519710216
-62.0924364632521 -36.5615737968477 1.42011546538721
-62.0924059229468 -36.5615513568066 1.37791437863316
-62.0923734632435 -36.5615307968477 1.52247145570469
-62.0923419229379 -36.5615083568067 1.52201557042723
-62.0923104632351 -36.5614887968477 1.61331951299976
-62.0923380152792 -36.5615897762686 0.929177288175104
-62.0923695367353 -36.5616142031555 0.866768740092996
-62.0923997736817 -36.5616349880349 0.930686700028076
-62.0924290770268 -36.5616576431966 0.932362290099685
-62.0924598544135 -36.5616777679831 0.907126844682947
-62.0924923044781 -36.5616974215649 1.03009108102631
-62.0913920430755 -36.5611763140963 4.6911125990296
-62.0913749094666 -36.5611691547639 3.64481041050467
-62.0913589923847 -36.5611484646415 2.36137703972734
-62.0913645580794 -36.5611184203523 2.30437013300604
-62.0913865121716 -36.561096636947 2.11169495047109
-62.0916204631276 -36.5609302031556 0
-62.0915899733623 -36.5609489640216 0
-62.0924844151065 -36.5603237856724 0.00684222606833232
-62.0924484107216 -36.5603474343346 0.141113175602845
-62.0924051832583 -36.5603519631949 0.617000855065439
-62.0923613313508 -36.5603416516586 0.782337053439169
-62.0923363295401 -36.56031156052 0.992592078724444
-62.0923382562946 -36.5602742285647 1.29845289584444
-62.0923695612474 -36.5602511479927 1.87893525911222
-62.092410746956 -36.560242371333 2.07055038456895
-62.0924527444662 -36.5602525286227 2.50008201423425
-62.0924912166652 -36.560265560582 2.49725545413033
-62.0924629844685 -36.5603122237346 0.00787546060731776
-62.0924344417769 -36.5602934203523 0.105882497489804
-62.0924121452874 -36.5602681320201 0.446107719023758
-62.0923811122237 -36.5602391401694 0.405534275781739
-62.0923401832331 -36.5602210368084 0.92286898025901
-62.0922929566557 -36.5602320317225 1.04925129458004
-62.0923057469361 -36.560322371333 2.61989153031524
-62.0923479095642 -36.560332173849 2.88688232116571
-62.0923866370045 -36.5603460958559 2.99733258936072
-62.0924200772931 -36.5603656431967 2.81771149019419
-62.0924536369956 -36.5603880958559 2.84048115540039
-62.0924868546789 -36.5604078679831 2.93737501405227
-62.0924829859201 -36.5604852027097 2.5018947786048
-62.0924507437493 -36.5604661285647 2.01176100448805
-62.0924309844974 -36.5604612237347 1.62344964363984
-62.0923668573583 -36.560418956436 0.189234356000347
-62.0923470429531 -36.5603913140963 0.02638999459991
-62.0923283753933 -36.5603597209498 0.40977158654804
-62.0922954886838 -36.5603330000016 0.395350521378116
-62.0923025369669 -36.5604572031555 2.87192081879815
-62.0923343047256 -36.5604794215649 2.73886148944682
-62.0923648546595 -36.5605008679831 2.94326288864265
-62.0923977739015 -36.5605199880349 2.89995836851927
-62.0924268546507 -36.5605428679831 2.90337458164643
-62.0924595369459 -36.5605622031555 2.81246226828421
-62.0924905369415 -36.5605842031555 2.93799916485753
-62.0924911453643 -36.5606361320201 2.77102101572746
-62.0924589227541 -36.5606163568066 2.63452021849442
-62.0924269227498 -36.5605953568067 2.58776012339929
-62.0923954630523 -36.5605756968477 2.26365617462579
-62.092363695285 -36.5605535784383 2.10089937566575
-62.0925253044737 -36.561719421565 1.05041533287349
-62.0925254879972 -36.561997636947 1.38302607915515
-62.092498709895 -36.5619772300297 1.44553513560616
-62.0924744879891 -36.561954636947 1.4757693243997
-62.0924479847827 -36.5619322237346 1.38757362843643
-62.0922895582055 -36.5603934203524 3.04970952056588
-62.0923128301232 -36.5603726068916 2.93552613853171
-62.092336512312 -36.560347636947 2.98385589706158
-62.0923617673673 -36.5603278382674 2.86182769169069
-62.0923865123197 -36.560306636947 3.03904858179315
-62.0924130155367 -36.5602842237346 2.92695323406568
-62.0924405123276 -36.560264636947 2.92363693940021
-62.0924662904122 -36.5602451300297 2.70494740445449
-62.0924905123355 -36.560222636947 2.70400439527376
-62.0925377386544 -36.562067432082 1.85881641308541
-62.0925112263947 -36.5620460119683 1.80510349265485
-62.0924847386467 -36.562027432082 1.81556852204795
-62.0924574879989 -36.562006636947 1.76367178353931
-62.0924304879947 -36.561984636947 1.83884206562591
-62.0924052329341 -36.5619648382674 1.76226556948422
-62.09237923293 -36.5619428382674 1.87137568956228
-62.0923549847806 -36.5619212237347 1.863265455675
-62.0923274879792 -36.561901636947 1.92986206193792
-62.0922867673728 -36.5602978382674 2.247324471391
-62.0923115123254 -36.560276636947 2.57673546415038
-62.0923372904101 -36.5602572300297 2.29024701372471
-62.092362290414 -36.5602352300297 2.42791678705614
-62.0923867673885 -36.5602128382674 2.15227825459082
-62.0924115123413 -36.560191636947 2.44096982328605
-62.092436767396 -36.5601718382674 2.24545164522306
-62.0924612904287 -36.5601521300297 2.64776931759339
-62.0924862904326 -36.5601302300297 2.52568596117795
-62.0924978301469 -36.5602336068916 0.756730299137181
-62.0925176696229 -36.5602161432469 0.853316745210928
-62.0925553859343 -36.5601759683939 1.11141561216856
-62.0925929570861 -36.5601383140963 1.12576070226678
-62.0926283859471 -36.5600979683939 1.15340955441477
-62.0926820773652 -36.5600363568066 1.17387613798229
-62.0927030802679 -36.5600189785747 1.47175967230293
-62.0926912554627 -36.5599524286228 2.49901993948269
-62.0926453016246 -36.5599603365949 2.65125613361596
-62.0926140905914 -36.5599868452393 2.79661072247922
-62.0926112904477 -36.5600207699735 2.64196677189544
-62.0926302095222 -36.5600507405839 2.51623046830331
-62.0926675612969 -36.5600618520105 2.42673448528814
-62.0927045893525 -36.5600635656686 2.52457576304855
-62.092037487936 -36.561671636947 1.3504751287059
-62.0920102328761 -36.5616498382674 1.28618160813961
-62.0919849847235 -36.5616272237346 1.38635745458872
-62.0919582263082 -36.5616070119684 1.91002847925184
-62.0919294879203 -36.561587636947 1.15453700573755
-62.0919049847119 -36.5615672237346 1.28113603934345
-62.091877984708 -36.5615471237346 1.2306672124678
-62.0918654475023 -36.5606791065119 0.93779384359275
-62.0918828300758 -36.5606506068916 1.02355607608753
-62.0919065581648 -36.5606274203523 1.16544980612349
-62.091932558169 -36.5606034203523 1.07570909309312
-62.0919572903527 -36.5605802300297 1.56399647590831
-62.091975767324 -36.5605627382674 1.9317316644705
